Date,Open,High,Low,Close,Adj Close,Volume
6/19/2019,28224.86914,28224.86914,28022.49023,28202.14063,28202.14063,2076060300
6/18/2019,27289.69922,27584.11914,27201.01953,27498.76953,27498.76953,1550614700
6/17/2019,27252.44922,27503.09961,27227.16016,27227.16016,27227.16016,1487266700
6/14/2019,27180.74023,27275.88086,27051.75,27118.34961,27118.34961,2031083500
6/13/2019,27217.7207,27294.71094,26825.34961,27294.71094,27294.71094,1846303100
6/12/2019,27603.11914,27603.11914,27222.0293,27308.46094,27308.46094,1866884200
6/11/2019,27677.06055,27857.84961,27577.91016,27789.33984,27789.33984,1824700000
6/10/2019,27206.60938,27606.41992,27155.0293,27578.64063,27578.64063,2272329600
6/6/2019,26935.86914,26984.01953,26837.66992,26965.2793,26965.2793,1601926500
6/5/2019,27116.08008,27119.48047,26803.66016,26895.43945,26895.43945,1894174900
6/4/2019,26994.08008,26994.08008,26671.90039,26761.51953,26761.51953,1527666000
6/3/2019,26909.71094,26968.09961,26735.48047,26893.85938,26893.85938,1716241600
5/31/2019,27002.96094,27155.35938,26850.26953,26901.08984,26901.08984,1829465900
5/30/2019,27319.25,27319.25,27020.73047,27114.88086,27114.88086,1884022200
5/29/2019,27226.94922,27429.36914,27178.71094,27235.71094,27235.71094,2236869000
5/28/2019,27274.83008,27490.55078,27230.08984,27390.81055,27390.81055,3043711500
5/27/2019,27239.08008,27371.34961,27105.2207,27288.08984,27288.08984,1264256500
5/24/2019,27368.67969,27457.58984,27291.93945,27353.92969,27353.92969,1677043500
5/23/2019,27505.5293,27523.85938,27169.66992,27267.13086,27267.13086,2219416000
5/22/2019,27753.53906,27828.81055,27640.61914,27705.93945,27705.93945,1705803400
5/21/2019,27671.40039,27915.16016,27598.06055,27657.24023,27657.24023,2229189200
5/20/2019,27959.23047,27999.59961,27699.23047,27787.60938,27787.60938,2260468500
5/17/2019,28428,28428,27909.73047,27946.46094,27946.46094,1922181900
5/16/2019,28117.48047,28379.36914,28050.7793,28275.07031,28275.07031,2372367500
5/15/2019,28171.32031,28441.49023,28171.32031,28268.71094,28268.71094,2244890100
5/14/2019,27951.11914,28205.96094,27925.61914,28122.01953,28122.01953,2875261200
5/10/2019,28462.33984,28833.44922,28203.2207,28550.24023,28550.24023,2421480000
5/9/2019,28839.34961,28891.10938,28281.98047,28311.07031,28311.07031,2907223700
5/8/2019,28987.08984,29252,28945.91016,29003.19922,29003.19922,2182802000
5/7/2019,29313.58008,29480.03906,29156.44922,29363.01953,29363.01953,1997665400
5/6/2019,29342.38086,29384.00977,28956.4707,29209.82031,29209.82031,2934065800
5/3/2019,29818.48047,30081.55078,29678.85938,30081.55078,30081.55078,1217388500
5/2/2019,29643.05078,29967.74023,29643.05078,29944.17969,29944.17969,1298906600
4/30/2019,29828.15039,29855.75977,29620.44922,29699.10938,29699.10938,1359023200
4/29/2019,29730.84961,29917.10938,29639.38086,29892.81055,29892.81055,1250717200
4/26/2019,29513.08008,29672.78906,29504.14063,29605.00977,29605.00977,1411001700
4/25/2019,29667.51953,29849.69922,29535.19922,29549.80078,29549.80078,1644483200
4/24/2019,30112.18945,30112.18945,29682.86914,29805.83008,29805.83008,1748986700
4/23/2019,29782.94922,30055.93945,29755.86914,29963.24023,29963.24023,2006226400
4/18/2019,30088.65039,30101.83008,29896.85938,29963.25977,29963.25977,1569930600
4/17/2019,30160.68945,30178.58008,30004.9707,30124.67969,30124.67969,2035147300
4/16/2019,29754.30078,30142.85938,29665.10938,30129.86914,30129.86914,2546181500
4/15/2019,30119.84961,30280.11914,29810.7207,29810.7207,29810.7207,2010638200
4/12/2019,29806.34961,29909.75977,29694.84961,29909.75977,29909.75977,1560692000
4/11/2019,30138.14063,30184.60938,29783.66992,29839.44922,29839.44922,1897154200
4/10/2019,30052.26953,30139.60938,29892.61914,30119.56055,30119.56055,1814064400
4/9/2019,30065.99023,30222.01953,30018.98047,30157.49023,30157.49023,2049354000
4/8/2019,30119.58008,30185.06055,29913.61914,30077.15039,30077.15039,2321011600
4/4/2019,29950.41992,30050.91016,29765.55078,29936.32031,29936.32031,1854467500
4/3/2019,29785.26953,29999.33984,29715.76953,29986.39063,29986.39063,2019434600
4/2/2019,29736.99023,29736.99023,29534.41992,29624.66992,29624.66992,1858466500
4/1/2019,29383.7207,29612.36914,29383.7207,29562.01953,29562.01953,2475412300
3/29/2019,28812.64063,29100.68945,28761.88086,29051.35938,29051.35938,2695223000
3/28/2019,28663.19922,28816.58984,28558.80078,28775.21094,28775.21094,1582079600
3/27/2019,28564.71094,28781.63086,28551.65039,28728.25,28728.25,1475536600
3/26/2019,28677.75977,28701.59961,28435.06055,28566.91016,28566.91016,1406624800
3/25/2019,28501.36914,28702.24023,28463.10938,28523.34961,28523.34961,2091121900
3/22/2019,29173.33008,29243.09961,28847.33984,29113.35938,29113.35938,1740699100
3/21/2019,29387.75,29446.76953,29051.84961,29071.56055,29071.56055,1750672700
3/20/2019,29357.18945,29435.81055,29251.25,29320.9707,29320.9707,1580528500
3/19/2019,29419.14063,29486.15039,29319.50977,29466.2793,29466.2793,1747657200
3/18/2019,29112.43945,29409.00977,29034.13086,29409.00977,29409.00977,1887811300
3/15/2019,28843.85938,29204.73047,28828.25977,29012.25977,29012.25977,1974569100
3/14/2019,28891.06055,28932.4707,28696.31055,28851.39063,28851.39063,1390223200
3/13/2019,28924.2793,28924.2793,28690.36914,28807.44922,28807.44922,1183090900
3/12/2019,28760.26953,28941.08984,28734.08984,28920.86914,28920.86914,0
3/11/2019,28265.84961,28512.26953,28240.7793,28503.30078,28503.30078,1525534800
3/8/2019,28409.14063,28533.75977,28201.08984,28228.41992,28228.41992,2998999600
3/7/2019,28965.41992,29007.07031,28772.44922,28779.44922,28779.44922,1691993300
3/6/2019,29003.25,29122.81055,28938.39063,29037.59961,29037.59961,1794494900
3/5/2019,28823.16016,29025.78906,28734.81055,28961.59961,28961.59961,1951621500
3/4/2019,28855.10938,29241.80078,28760.66992,28959.58984,28959.58984,2682948700
3/1/2019,28716.59961,28860.19922,28663.71094,28812.16992,28812.16992,1927040400
2/28/2019,28719.71094,28917.49023,28571.13086,28633.17969,28633.17969,2086693500
2/27/2019,28833.16016,29014.18945,28701.4707,28757.43945,28757.43945,2378404200
2/26/2019,28971.23047,28971.23047,28700.00977,28772.06055,28772.06055,2758187900
2/25/2019,28975.51953,29009.98047,28763.46094,28959.30078,28959.30078,3517972400
2/22/2019,28478.96094,28816.30078,28430.19922,28816.30078,28816.30078,1706490600
2/21/2019,28450,28759.34961,28364.84961,28629.91992,28629.91992,1814520300
2/20/2019,28404.67969,28599.76953,28357.30078,28514.05078,28514.05078,1928707100
2/19/2019,28440.49023,28488.9707,28208.86914,28228.13086,28228.13086,1653127000
2/18/2019,28186.75,28412.08008,28186.75,28347.00977,28347.00977,1549943500
2/15/2019,28241.43945,28256.68945,27845.86914,27900.83984,27900.83984,1781495400
2/14/2019,28396.40039,28476.65039,28275.17969,28432.05078,28432.05078,1433724900
2/13/2019,28184.86914,28533.35938,28160.46094,28497.58984,28497.58984,1930777700
2/12/2019,28093.31055,28219.58984,27983.48047,28171.33008,28171.33008,1492521500
2/11/2019,27927.44922,28143.83984,27847.84961,28143.83984,28143.83984,1384082500
2/8/2019,27708.13086,28008.82031,27534.19922,27946.32031,27946.32031,1527669600
2/4/2019,27985.41992,28005.15039,27847.42969,27990.21094,27990.21094,808061300
2/1/2019,28193.2793,28193.2793,27802.5,27930.74023,27930.74023,1669716900
1/31/2019,27842.05078,28010.90039,27773.98047,27942.4707,27942.4707,2225282600
1/30/2019,27571.41016,27642.84961,27369.75,27642.84961,27642.84961,1821894600
1/29/2019,27397.53906,27575.36914,27328.16992,27531.67969,27531.67969,1821838000
1/28/2019,27695.81055,27790.2207,27462.36914,27576.96094,27576.96094,1705146300
1/25/2019,27282.88086,27569.18945,27217.75,27569.18945,27569.18945,2264965800
1/24/2019,27075.36914,27120.98047,26889.78906,27120.98047,27120.98047,1323732100
1/23/2019,26879.91016,27131.2207,26879.91016,27008.19922,27008.19922,1381999400
1/22/2019,27189.40039,27223.69922,26854.66016,27005.44922,27005.44922,1578449700
1/21/2019,27134.26953,27323.60938,27084.30078,27196.53906,27196.53906,1640014700
1/18/2019,26993.43945,27116.65039,26915.08008,27090.81055,27090.81055,1692701900
1/17/2019,26953.21094,27012.18945,26703.31055,26755.63086,26755.63086,1860541000
1/16/2019,26702.92969,26903.7793,26567.51953,26902.09961,26902.09961,1714886500
1/15/2019,26518.61914,26838.55078,26427.44922,26830.28906,26830.28906,1822902000
1/14/2019,26559.67969,26575.33008,26195.7793,26298.33008,26298.33008,1426017400
1/11/2019,26692.01953,26692.01953,26494.85938,26667.26953,26667.26953,1799353900
1/10/2019,26391.7793,26588.21094,26212.33984,26521.42969,26521.42969,1939043900
1/9/2019,26237.28906,26597.07031,26192.65039,26462.32031,26462.32031,2680892000
1/8/2019,25852.5,25960.89063,25688.5,25875.44922,25875.44922,1578205700
1/7/2019,26015.83984,26043.64063,25753.46094,25835.69922,25835.69922,1447090300
1/4/2019,24946.11914,25626.0293,24924.73047,25626.0293,25626.0293,1708572100
1/3/2019,25077.67969,25262.21094,24896.86914,25064.35938,25064.35938,1481291700
1/2/2019,25824.43945,25824.43945,25055.26953,25130.34961,25130.34961,1666316400
12/31/2018,25732.51953,25916.23047,25682.66016,25845.69922,25845.69922,826507300
12/28/2018,25502.33984,25600.25,25416.35938,25504.19922,25504.19922,1224894400
12/27/2018,25818.81055,25920.63086,25446.80078,25478.88086,25478.88086,1313061500
12/24/2018,25515.40039,25651.38086,25421.42969,25651.38086,25651.38086,1074120100
12/21/2018,25512.30078,25805.60938,25313.75,25753.41992,25753.41992,1935298900
12/20/2018,25723.5293,25859.82031,25416.88086,25623.5293,25623.5293,1717860300
12/19/2018,25860.67969,25925.99023,25784.08984,25865.39063,25865.39063,1430181500
12/18/2018,25903.98047,26152.88086,25713.5,25814.25,25814.25,1449449300
12/17/2018,26178.03906,26186.30078,26002.30078,26087.98047,26087.98047,1036879300
12/14/2018,26219,26219,26061.4707,26094.78906,26094.78906,1344364100
12/13/2018,26417.89063,26581.92969,26314.76953,26524.34961,26524.34961,1747235100
12/12/2018,26054.00977,26238.73047,26013.35938,26186.71094,26186.71094,1429660600
12/11/2018,25623.40039,25861.73047,25623.40039,25771.66992,25771.66992,1190934600
12/10/2018,25794.94922,25845.33984,25570.89063,25752.38086,25752.38086,1544284600
12/7/2018,26249.81055,26280.66016,26055.7793,26063.75977,26063.75977,2726993500
12/6/2018,26349.41992,26381.11914,26016.08984,26156.38086,26156.38086,2123180600
12/5/2018,26745.68945,26914.86914,26745.68945,26819.67969,26819.67969,1330919400
12/4/2018,27119.18945,27260.43945,26984.71094,27260.43945,27260.43945,1880483300
12/3/2018,27185.66016,27259.42969,27006.83008,27182.03906,27182.03906,2549703200
11/30/2018,26506.08984,26683.25,26396.61914,26506.75,26506.75,2000815900
11/29/2018,26904.21094,26923.33008,26399.81055,26451.0293,26451.0293,1469593600
11/28/2018,26406.67969,26705.30078,26332.66016,26682.56055,26682.56055,1415273800
11/27/2018,26345.36914,26417.83984,26158.9707,26331.96094,26331.96094,1394358800
11/26/2018,26099.34961,26413.75977,26031.90039,26376.17969,26376.17969,1611982200
11/23/2018,25950.07031,25983.25,25807.25977,25927.67969,25927.67969,877061500
11/22/2018,26139.39063,26139.39063,25873.38086,26019.41016,26019.41016,1010983600
11/21/2018,25496.84961,25998.2793,25494.50977,25971.4707,25971.4707,1397423500
11/20/2018,26043.50977,26132.28906,25776.2207,25840.33984,25840.33984,1205800000
11/19/2018,26278.86914,26397.39063,26146.39063,26372,26372,1320040400
11/16/2018,26041.56055,26197.31055,25850.03906,26183.5293,26183.5293,1330024100
11/15/2018,25862.17969,26127.14063,25611.7207,26103.33984,26103.33984,1534457400
11/14/2018,25874.35938,25874.35938,25489.85938,25654.42969,25654.42969,1431673200
11/13/2018,25092.30078,25792.86914,25092.30078,25792.86914,25792.86914,1689989400
11/12/2018,25576.2793,25765.96094,25505.33008,25633.17969,25633.17969,1171178800
11/9/2018,25925.08984,25925.08984,25475.32031,25601.91992,25601.91992,1839798600
11/8/2018,26491.26953,26491.26953,26141.25,26227.7207,26227.7207,1654626400
11/7/2018,26125.08984,26530.86914,25920.7207,26147.68945,26147.68945,1731287400
11/6/2018,26062.24023,26159.83008,25826.68945,26120.96094,26120.96094,1562913100
11/5/2018,26050.33984,26146.81055,25747.51953,25934.39063,25934.39063,1626675400
11/2/2018,25980.43945,26486.34961,25909.71094,26486.34961,26486.34961,3518978800
11/1/2018,25228.75,25535.11914,25190.90039,25416,25416,2176972600
10/31/2018,24752.83008,24979.68945,24700.10938,24979.68945,24979.68945,2363084500
10/30/2018,24765.11914,24939.17969,24540.63086,24585.5293,24585.5293,2100387500
10/29/2018,24955.78906,24955.78906,24594.74023,24812.03906,24812.03906,2000985900
10/26/2018,25031.49023,25062.19922,24589.03906,24717.63086,24717.63086,1688395600
10/25/2018,24766.7207,24994.46094,24653.78906,24994.46094,24994.46094,2288634200
10/24/2018,25401.16992,25653.35938,25194.28906,25249.7793,25249.7793,1962753500
10/23/2018,26015.49023,26015.49023,25315.75977,25346.55078,25346.55078,1772912000
10/22/2018,25668.33008,26234.85938,25668.33008,26153.15039,26153.15039,2222812200
10/19/2018,25172.0293,25743.44922,25090.30078,25561.40039,25561.40039,2037871700
10/18/2018,25674.66016,25674.66016,25261.7207,25454.55078,25454.55078,1764725000
10/16/2018,25586.16016,25712.13086,25266.53906,25462.25977,25462.25977,1467251700
10/15/2018,25683.58984,25683.58984,25399.53906,25445.06055,25445.06055,1614888500
10/12/2018,25401.41016,25835.75977,25286.85938,25801.49023,25801.49023,2099313400
10/11/2018,25392.90039,25437.84961,25125.2207,25266.36914,25266.36914,3090446400
10/10/2018,26281.2793,26499.83984,26193.07031,26193.07031,26193.07031,1719141400
10/9/2018,26194.16992,26366.59961,26067.50977,26172.91016,26172.91016,1744919700
10/8/2018,26717.59961,26717.59961,26187.83008,26202.57031,26202.57031,2296488600
10/5/2018,26503.75,26639.64063,26373.46094,26572.57031,26572.57031,1684117300
10/4/2018,27029.40039,27029.40039,26551.43945,26623.86914,26623.86914,1903259700
10/3/2018,26840.19922,27270.16016,26840.19922,27091.25977,27091.25977,1316749100
10/2/2018,27716.16016,27716.16016,27073.08008,27126.38086,27126.38086,2081279200
9/28/2018,27879.06055,27927.94922,27672.83008,27788.51953,27788.51953,1636511300
9/27/2018,27912.50977,27928.28906,27638.53906,27715.66992,27715.66992,1440548100
9/26/2018,27606.81055,28031.81055,27589.36914,27816.86914,27816.86914,2338781100
9/24/2018,27783.84961,27783.84961,27425.00977,27499.39063,27499.39063,1511079800
9/21/2018,27712.34961,27965.96094,27536.26953,27953.58008,27953.58008,2777208200
9/20/2018,27605.7207,27628.18945,27327.23047,27477.66992,27477.66992,1399791400
9/19/2018,27170.01953,27488.34961,27085.78906,27407.36914,27407.36914,1874196000
9/18/2018,26846.33008,27156.55078,26648.99023,27084.66016,27084.66016,1810262900
9/17/2018,27029.91016,27037.48047,26763.21094,26932.84961,26932.84961,1262149500
9/14/2018,27229.78906,27340.01953,27027.44922,27286.41016,27286.41016,1707220300
9/13/2018,26798.39063,27014.49023,26648.76953,27014.49023,27014.49023,2336699600
9/12/2018,26462.82031,26468.91016,26219.56055,26345.03906,26345.03906,2255883500
9/11/2018,26611.92969,26690.65039,26394.86914,26422.55078,26422.55078,1688227600
9/10/2018,26922.26953,26926.63086,26453.28906,26613.41992,26613.41992,2045973800
9/7/2018,26895.86914,27196.57031,26669.58008,26973.4707,26973.4707,2859939000
9/6/2018,27069.21094,27268.39063,26818.82031,26974.82031,26974.82031,2172071800
9/5/2018,27789.01953,27861.99023,27208.33984,27243.84961,27243.84961,1913637000
9/4/2018,27619.17969,27984.89063,27563.78906,27973.33984,27973.33984,1102334700
9/3/2018,27809.44922,27822.18945,27577.03906,27712.53906,27712.53906,1396877700
8/31/2018,27798.21094,27962.0293,27720.32031,27888.55078,27888.55078,1923264400
8/30/2018,28533.92969,28533.92969,28121.40039,28164.05078,28164.05078,1292190100
8/29/2018,28362.83984,28485.83008,28272.13086,28416.43945,28416.43945,1365810400
8/28/2018,28530.89063,28579.64063,28234.5293,28351.61914,28351.61914,1651324700
8/27/2018,28016.66016,28289.06055,27956.03906,28271.26953,28271.26953,2133548500
8/24/2018,27565.98047,27830.91016,27532.06055,27671.86914,27671.86914,1492245200
8/23/2018,28005.33008,28051.65039,27659.21094,27790.46094,27790.46094,1462580600
8/22/2018,27836.67969,27954.51953,27579.80078,27927.58008,27927.58008,1784465100
8/21/2018,27670.53906,27771.30078,27526.30078,27752.78906,27752.78906,1699480400
8/20/2018,27273.7793,27609.80078,27209.2207,27598.01953,27598.01953,1660834700
8/17/2018,27388.57031,27450.83984,27101.09961,27213.41016,27213.41016,1557764000
8/16/2018,26871.10938,27405.25,26871.10938,27100.06055,27100.06055,2138210600
8/15/2018,27724.7207,27727.26953,27249.08008,27323.58984,27323.58984,1913746300
8/14/2018,27938.32031,27946.55078,27522.82031,27752.92969,27752.92969,1490419600
8/13/2018,27956.7793,28085.16992,27823.21094,27936.57031,27936.57031,1484354700
8/10/2018,28614.73047,28665.90039,28296.99023,28366.61914,28366.61914,1284477700
8/9/2018,28260.5,28728.16992,28192.81055,28607.30078,28607.30078,1448212200
8/8/2018,28473.48047,28473.48047,28224.46094,28359.14063,28359.14063,1611650400
8/7/2018,27889.43945,28266.67969,27843.16016,28248.88086,28248.88086,1553852900
8/6/2018,27885.50977,28074.5293,27730.41992,27819.56055,27819.56055,1445836100
8/3/2018,27751.59961,27786.15039,27604.56055,27676.32031,27676.32031,1608505200
8/2/2018,28159.00977,28218.2793,27578.08984,27714.56055,27714.56055,1989173700
8/1/2018,28756.7207,28772.80078,28219.9707,28340.74023,28340.74023,1516068100
7/31/2018,28663.14063,28682.31055,28538.0293,28583.00977,28583.00977,1464571200
7/30/2018,28631.05078,28839.24023,28539.56055,28733.13086,28733.13086,1231291800
7/27/2018,28734.73047,28816.68945,28572.78906,28804.2793,28804.2793,1206039800
7/26/2018,29083.40039,29083.40039,28625.08008,28781.14063,28781.14063,1418097900
7/25/2018,28906.9707,28964.78906,28764.34961,28920.90039,28920.90039,1632380100
7/24/2018,28282.30078,28718,28282.30078,28662.57031,28662.57031,2416350500
7/23/2018,28298.60938,28391.58008,28091.06055,28256.11914,28256.11914,1893557000
7/20/2018,28054.75977,28294.74023,27745.84961,28224.48047,28224.48047,2439680200
7/19/2018,28251.16016,28329.98047,27998.35938,28010.85938,28010.85938,1495109900
7/18/2018,28352.10938,28386.38086,28045.4707,28117.41992,28117.41992,1507604000
7/17/2018,28451.5,28460.86914,28137.94922,28181.67969,28181.67969,1700682900
7/16/2018,28580.96094,28699.21094,28327,28539.66016,28539.66016,1239642900
7/13/2018,28689.17969,28715.35938,28500.50977,28525.43945,28525.43945,1449784600
7/12/2018,28260.08984,28614.5293,28217.31055,28480.83008,28480.83008,1850926800
7/11/2018,28013.7207,28365.7207,28013.7207,28311.68945,28311.68945,1871183500
7/10/2018,28900.71094,28981.92969,28682.25,28682.25,28682.25,1667619300
7/9/2018,28606.16016,28821.53906,28518.51953,28688.5,28688.5,1877898300
7/6/2018,28254.36914,28554.21094,27925.33008,28315.61914,28315.61914,2018289300
7/5/2018,28101.84961,28320.90039,27830.75,28182.08984,28182.08984,1879594600
7/4/2018,28546.32031,28642.33984,28141.2793,28241.66992,28241.66992,2102178600
7/3/2018,28617,28617,27990.44922,28545.57031,28545.57031,3283196100
6/29/2018,28463.84961,28962.28906,28463.84961,28955.10938,28955.10938,2390149600
6/28/2018,28368.00977,28567.28906,28169.09961,28497.32031,28497.32031,2569401700
6/27/2018,28957.64063,28988.83008,28342.82031,28356.25977,28356.25977,2572195600
6/26/2018,28881.17969,29034.23047,28505.08984,28881.40039,28881.40039,2528392900
6/25/2018,29326.11914,29403.35938,28895.40039,28961.39063,28961.39063,2300773700
6/22/2018,29215.53906,29436.83984,29089.39063,29338.69922,29338.69922,2153358900
6/21/2018,29764.05078,29882.26953,29285.71094,29296.05078,29296.05078,2026711800
6/20/2018,29478.46094,29944.30078,29406.19922,29696.16992,29696.16992,2235041100
6/19/2018,29999.00977,30012.03906,29332.2793,29468.15039,29468.15039,3563935000
6/15/2018,30411.07031,30519.28906,30259.10938,30309.49023,30309.49023,2336474000
6/14/2018,30684.07031,30777.96094,30349.96094,30440.16992,30440.16992,2128385000
6/13/2018,30990.36914,31023.73047,30688.25977,30725.15039,30725.15039,1630943500
6/12/2018,31029.84961,31242.85938,30944.9707,31103.06055,31103.06055,1378992000
6/11/2018,31016.51953,31134.0293,30898.57031,31063.69922,31063.69922,1323340300
6/8/2018,31435.25977,31435.25977,30874.09961,30958.21094,30958.21094,1721286300
6/7/2018,31464.63086,31521.13086,31369.2793,31512.63086,31512.63086,1937967000
6/6/2018,31162.01953,31332.41992,31161.36914,31259.09961,31259.09961,1465410700
6/5/2018,31009.4707,31188.92969,30896.10938,31093.44922,31093.44922,1722042700
6/4/2018,30836.76953,31012.91992,30743.17969,30997.98047,30997.98047,1836620100
6/1/2018,30548.7793,30581.11914,30363.49023,30492.91016,30492.91016,2778527900
5/31/2018,30274.17969,30533.58008,30148.42969,30468.56055,30468.56055,4110003600
5/30/2018,30109.36914,30241.23047,29964.33984,30056.78906,30056.78906,2407803400
5/29/2018,30647.25977,30713.32031,30454.17969,30484.58008,30484.58008,1658628600
5/28/2018,30759.83984,30839.30078,30530.4707,30792.25977,30792.25977,1736227200
